column,711,161,59,2290,33,272,307,172,115,399,234,101,1145,199,259,717,280,506,727,419,49,173,1112,91,336,1042,6,1154,23,393,68,588,1879,227,695,1630,969,1169,814,1017,815,661,576,111,531,1206,853,1061,123,58,832,149,53,261,107,1074,215,565,297,294,0,537,1955,1081,170,147,1113,4304,125,29,912,218,989,824,387,1409,4307,1016,384,302,704,544,62,32,355,136,871,1578,1742,371,2865,274,1522,341,837,1013,872,381,619,243
399,0.3184781818,0.1399174402,0.149474844,0.0878347221,0.0961989369,0.0775212829,0.0506841208,0.0430846614,0.1179896006,1,0.1130478844,0.043419774,0.0565867409,0.0891474966,0.0187927019,0.0413413676,0.0348336368,0.0494181535,0.0820114045,0.0149308054,0.0483888492,0.0509844159,0.0451818183,0.0273049433,0.0293114751,0.023580106,0.0514087342,0.0156465746,0.0202114794,0.0650884386,0.0399094458,0.0144371315,0.02843774,0.057618426,0.0305010261,-0.006338642,0.0322137007,0.0067911553,0.0176393038,0.0049776636,0.0423945778,0.0165395929,0.024711311,-0.0051086434,0.0445365473,0.0600264834,0.0149962655,0.0311105486,0.0061160749,0.0360252034,0.0037153263,0.0656582575,0.0167817864,0.0351529424,0.0618792786,0.0250358945,0.0489646944,0.0429867152,0.0511211778,0.0233884605,0.0449821345,0.0420469462,0.0267440174,0.0214946627,0.0110317346,0.0165911964,0.0187828323,0.0340718424,0.0330524051,0.0478650616,0.0212600443,0.0265858223,0.0111420135,-0.0023348456,0.0068358701,0.0487748839,0.0337037554,0.0130742613,0.0602625772,0.0283596229,0.0093053333,0.0325303797,0.033966238,0.0271921267,0.0173800363,0.0303148116,0.0009968133,0.0326653668,0.0403717389,0.0275506795,0.0161244681,0.0387690037,0.0168262514,0.0125689046,0.0449288601,0.0189769654,0.0187975714,-0.0294604464,0.0141457594,0.0362254597
234,0.3306246281,0.1006132696,0.6331479507,0.1133985349,0.1171517676,0.1064035241,0.0113324506,0.0395110915,0.2249173267,0.1082104556,1,0.0311816669,0.0766570396,0.1508439976,0.0321313259,0.0714457772,0.0259206042,0.0626582875,0.1561321897,0.0087049622,0.0513218308,0.0571998146,0.0609266276,0.0538863495,0.0199148992,0.0419822292,0.0453908693,0.0197327544,0.0209752281,0.2497565159,0.043712465,0.0150462355,0.0394056861,0.0443194321,0.0371708325,-0.0637604937,0.039755109,0.0078708047,0.0250552754,0.0117415654,0.0876176194,0.0341338681,0.0440036146,0.0226058748,0.1282588408,0.1073478185,0.0199859659,0.0369950746,0.0122869205,0.0431165771,0.0178361372,0.0990374268,0.0459585005,0.0436557725,0.103857349,0.0329996912,0.0726577971,0.0433130131,0.0842899844,0.0300105026,0.0822720153,0.0657158775,0.0328519189,0.0128196512,0.0268622062,0.0195795383,-0.1781609358,0.0409319514,0.0413822508,0.0430098924,0.030605013,0.025621619,0.013317719,-0.0029604245,0.0144379458,0.0811165771,0.0403667279,0.0212661155,0.0926531002,0.0330897402,0.0053292383,0.0753426243,0.0463122836,0.0392591217,0.0338030053,0.0077630403,-0.0667620234,0.0386055655,0.0853805161,0.0333810104,0.0099744277,0.0899245141,0.0109830868,0.0233803503,0.0701000871,0.02719656,-0.2792940723,0.0199332219,-0.2056057299,0.0626992022
101,0.4156229674,0.3597077733,0.070408228,0.0488779387,0.047133296,0.0516362472,0.0503880066,0.0534905647,0.0327234983,0.045782419,0.0343481791,1,0.0348510396,0.0268250574,0.0491665508,0.0396058734,0.1518256346,0.0292689793,0.0170477968,0.081638782,0.0275861904,0.0275959168,0.0267145539,0.0383239676,0.13533837,0.0141854962,0.0298004552,0.0268686666,0.0276517016,0.0199271724,0.0244156689,0.0242249775,0.0316902195,0.036934565,0.0149976338,0.0345440864,0.0233112161,0.0173282358,0.0401022925,0.0250699236,0.0275790705,0.0194288901,0.016745344,0.0030121767,0.0205705847,0.0155020914,0.0260821703,0.0296041148,0.0288357785,0.0254092059,0.0123554339,0.0258535963,0.0228042525,0.0196032002,0.0190435959,0.0249224602,0.0207108121,0.02353595,0.0255920937,0.0239586947,0.0176031536,0.0208377681,0.0184559799,0.1504172205,0.0240085027,0.0214151217,0.0264584629,0.0172796783,0.0209500133,0.0270865024,0.0287438968,0.0205866782,0.0166488011,0.0315126658,0.0251923143,0.0125440215,0.0164284983,0.0131143222,0.0143362663,0.020465264,0.0630528971,0.0249329549,0.021533264,0.0190375729,0.0227121246,0.0297020196,0.0299183598,0.0185302207,0.0074839999,0.0175894788,0.0384048731,0.0129225633,0.1145453424,0.0178584229,0.0092669176,0.0178135754,0.0133128431,0.0107348616,0.0160950292,0.0088749085
1145,0.4574596998,0.1703015883,0.106696528,0.3077893491,0.3063592074,0.2357354204,0.0173297367,0.0347781485,0.1052129043,0.0568218253,0.080416609,0.0331898323,1,0.1022017079,0.0327759258,0.3267023967,0.0307504134,0.3069776996,0.0787340642,0.0123209372,0.2501748429,0.2154210715,0.218845467,0.0411572346,0.0292716918,0.0751986402,0.0459635638,0.0288493741,0.0188023325,0.0505381373,0.1929909378,0.0206231384,0.0598828451,0.0582296052,0.1894213376,0.0063920255,0.2052901746,0.0273796347,0.0352591226,0.0206546797,0.0499960475,0.0231176387,0.1083706609,0.046706,0.032764111,0.0569967907,0.0101450807,0.0422529075,0.0147466928,0.1338801211,0.0289201014,0.0502170989,0.0523896112,0.2283038594,0.0766690594,0.0292783515,0.0896976593,0.0586924924,0.0620770439,0.0178750999,0.0580676788,0.0853831386,0.0392444452,0.0184060652,0.0330848025,0.013789061,-0.1745732825,0.2091451326,0.086118506,0.0903434844,0.0247329548,0.1042014888,0.050225949,0.0045627724,0.0298049212,0.0474314723,0.1817125679,0.0222602008,0.0509152438,0.0908748141,-0.0268388762,0.0489697312,0.0843149673,0.1887468374,0.0441855601,0.0088583762,-0.2463391514,0.125364477,0.0287513459,0.1449075337,0.0167150055,0.0407398715,0.0150755408,0.0173039014,0.0425306522,0.0274839738,-0.1795148706,0.0314376843,-0.0017814761,0.0384759591
199,0.3810172209,0.0903127753,0.2608931562,0.1238687015,0.1268556568,0.1112687638,0.0133890219,0.0354841505,0.4174116561,0.1006137391,0.1778563536,0.0287129371,0.1148697807,1,0.0508738882,0.1080493873,0.0268085156,0.0880310951,0.2977776214,0.0109259117,0.0705021866,0.0723287858,0.0652526325,0.0606801755,0.0229047473,0.0445466473,0.0299886042,0.0207206015,0.0148440934,0.1035592926,0.057333397,0.023462745,0.0478760932,0.0724569039,0.0564129074,0.0080609687,0.0592544154,0.0263706673,0.0286467612,0.0135125659,0.0946199047,0.0288749492,0.0487374662,0.0323892917,0.088139696,0.1418363815,0.0261807875,0.0272696999,0.0176141791,0.0547794281,0.0161314677,0.1078891781,0.0512218756,0.0550081842,0.1159497661,0.0398506228,0.0713134098,0.0579171481,0.1190433475,0.0290078195,0.1357058692,0.0703887418,0.0436791094,0.0142769884,0.0337874063,0.0285937753,0.000239114,0.0496415386,0.0446883812,0.044076327,0.0375401828,0.0359884454,0.017645666,0.0075153482,0.025838871,0.1157995648,0.0528818692,0.0309705986,0.1239466289,0.0432348025,0.0099339784,0.0783113906,0.0606652983,0.0531657182,0.0418185589,0.0105049534,0.0007442418,0.0472806171,0.1584357918,0.0440936904,0.009441505,0.1311880008,0.0145092874,0.0316603468,0.1032852544,0.0394817317,-0.1872530221,0.0319485148,-0.1231387428,0.0975642343
259,0.3923510402,0.057091909,0.1032891207,0.0186278815,0.0204433101,0.0228919555,0.0223468928,0.1740046293,0.0627235791,0.0218295421,0.0389921572,0.0541644038,0.0379148962,0.0523603084,1,0.0422777809,0.0388317264,0.0194821466,0.034949425,0.0313394241,0.0193910916,0.0225339719,0.017497161,0.0571247672,0.0331452225,0.0136425104,-0.3102245276,0.0308122946,0.0465054098,0.0197689784,0.0078441639,0.0189180437,0.0343460459,0.0316633626,0.0237018807,0.0283368991,0.0158811051,0.0311307013,0.03198502,0.0695122306,0.0579712981,0.0128540557,0.0135684648,0.0247859403,0.0405032227,0.0191414244,0.1706613901,-0.167478639,0.2226296965,0.0226854753,0.0024939006,0.040545017,0.035287286,0.0186729635,0.0211005666,0.0327128133,0.0222820099,0.0153190854,0.0192523848,0.0232672419,0.0316774603,0.0349686795,0.0356599227,0.0163660219,0.0305123025,0.1876593787,0.0167505765,0.0098604251,0.0147845955,0.007546814,0.0411206352,0.0155113435,0.0090882042,0.0304263122,0.0289820742,0.020520399,0.0098011333,0.0182194932,0.0193134419,0.0195819695,0.0507161245,0.053491007,0.0234314745,0.018695702,0.0287104206,0.0172859825,0.0231453169,0.0226264821,0.0182755417,0.0145340858,0.0102871175,0.0284886541,0.0239330718,0.1227395551,0.0164236329,0.0462172034,0.0036530222,0.0943274713,0.0002923665,0.02526845
717,0.4796951987,0.1759279721,0.1263523618,0.2928258622,0.2730934104,0.2215063475,0.015422095,0.0396266261,0.1094780907,0.0475390182,0.0858292164,0.0431930415,0.3741253971,0.1100878882,0.0418525718,1,0.0386038898,0.2712394073,0.0835036374,0.018903632,0.2077913623,0.1814650225,0.1893762473,0.048298797,0.0388561651,0.0847807748,0.0390383529,0.0288274774,0.0194914266,0.0521483934,0.1762277287,0.0233569284,0.0687788371,0.0623748056,0.1722557238,0.0161097422,0.1858243844,0.0385768464,0.0441662089,0.0293047982,0.0581805244,0.026617534,0.1025427502,0.0590265664,0.0385399408,0.0575994807,0.0124644181,0.0422071145,0.0147016259,0.1232748973,0.0342910474,0.05396028,0.0753652359,0.1657629015,0.0885684777,0.0350354113,0.0850867111,0.061841995,0.0766167703,0.0295880955,0.0639393192,0.0890620495,0.0413135203,0.0271601883,0.0424852192,0.0147345305,-0.0210968832,0.1495133355,0.0771476589,0.0816596695,0.0300980081,0.0862537931,0.0467180085,0.0107779019,0.0390035424,0.0504238851,0.1411067919,0.0293703283,0.0527140352,0.0779460903,0.0025695299,0.0615970818,0.0884679559,0.1539750776,0.0503174966,0.0109200184,-0.1700057405,0.1058471735,0.0296642158,0.1162882604,0.0136486392,0.045476803,0.0232138917,0.0232818902,0.0424502426,0.0335681956,-0.2806109095,0.0463332019,0.0001757864,0.0441513894
280,0.4082104903,0.594509046,0.0761008551,0.0523494717,0.0413930593,0.0554220308,0.0640930473,0.0565145461,0.0315177739,0.0456274152,0.0354703425,0.188608376,0.0401122947,0.0311137013,0.0437883262,0.0439736733,1,0.0349585485,0.0180008023,0.0904063176,0.0281779864,0.0255410571,0.0239033408,0.0393593729,0.093153077,0.0154243842,0.0180878582,0.0219893618,0.0248218196,0.0223476943,0.0282733507,0.0242434149,0.0274899844,0.0330343479,0.01408782,0.0297754837,0.0246157816,0.0097583242,0.0400920281,0.0261340737,0.0285850826,0.0189700755,0.0161433393,0.0147377798,0.0232852185,0.0172955548,0.024179266,0.0234144994,0.0299163684,0.0235698919,0.0113186904,0.0263234605,0.0196426489,0.0182843646,0.0226571047,0.024137965,0.0229371793,0.0191240209,0.0210117489,0.0162969609,0.0205295715,0.0210851757,0.0137952511,0.1005018197,0.0277363858,0.0190077054,0.0271808779,0.0169081134,0.020884521,0.0269120616,0.024761342,0.0196513058,0.0188360945,0.0271511247,0.0233667363,0.0161799514,0.0175736234,0.015107419,0.0132695636,0.0173924996,0.0622635868,0.0232508523,0.0202354508,0.0203701806,0.0219866241,0.0349181832,0.0288290599,0.0168675327,0.0104533869,0.0212806693,0.0612382312,0.0149122743,0.0766336947,0.0129633564,0.0130000865,0.0148173595,0.0218081934,0.0167400546,0.0166633165,0.0080663278
506,0.44441984,0.1883225138,0.1023320321,0.3250250105,0.3312842283,0.2728872928,0.0289842804,0.0322010144,0.0935359676,0.0589145294,0.0780382702,0.0330927074,0.3644535862,0.092987349,0.019994811,0.2812051803,0.0318172209,1,0.0721937467,0.012398307,0.2411840716,0.2045405423,0.202312722,0.0387758766,0.0260757607,0.0823040126,0.0516155455,0.0282389342,0.0204405678,0.049724602,0.2529596517,0.0196272377,0.0540794338,0.0508147255,0.163157894,0.004550047,0.2351422231,0.0179683519,0.0347127008,0.0213112287,0.0409767008,0.0245145598,0.1220411063,0.0585340473,0.029695918,0.0542378682,0.0046413927,0.0511661503,0.0066347587,0.1295297544,0.0357048797,0.0435417907,0.0508290665,0.2135831793,0.0715650024,0.0256406041,0.0878393581,0.0591277548,0.0609228323,0.0168839061,0.0531568835,0.08006987,0.0363864235,0.0207372298,0.0327201743,0.0086368965,-0.1281231322,0.1962104183,0.0907987025,0.0890503398,0.0221315508,0.1043113194,0.0531686472,0.0021126779,0.0319311177,0.047111163,0.191493894,0.0220701638,0.0496605856,0.0901203275,-0.1055570663,0.0468453807,0.0809935808,0.1832525867,0.0400154512,0.0082283479,-0.24662757,0.1199465032,0.0258986397,0.1448306766,0.0164149109,0.0382325449,0.0173484753,0.013473259,0.0423556769,0.0245676179,-0.0757024909,0.0314346933,0.0025050674,0.0337605052
727,0.3598613721,0.0708249667,0.2897108086,0.1214216379,0.1289095969,0.1093567273,0.0077145143,0.0307215559,0.5084595008,0.1101746231,0.2191255344,0.0217202293,0.1053342228,0.35444695,0.040419595,0.0975545093,0.0184617191,0.0813525192,1,0.0078678612,0.0651296464,0.0705534221,0.0706583454,0.0563680046,0.0198311236,0.0421710557,0.0341762942,0.0191311024,0.0140392112,0.1313828786,0.0512226531,0.0211883982,0.0436034873,0.0759814388,0.0499978069,0.0021878253,0.0570822832,0.0158885001,0.0207889952,0.0102878076,0.0886685803,0.0321365334,0.048304759,0.0255742016,0.0901711286,0.1765340107,0.0209379788,0.0289124078,0.0124809664,0.0509573289,0.0193374204,0.1093171207,0.0498353836,0.0561825849,0.1333617926,0.0388597714,0.0886668431,0.0630667935,0.1377849703,0.0290208455,0.1498462361,0.082334779,0.0402845898,0.0076330042,0.0294311539,0.0246129995,-0.1627780239,0.0533182504,0.045997516,0.0455967619,0.0355930412,0.0324915827,0.0147760092,0.0034588707,0.0193899636,0.1440170885,0.0540615509,0.0293259955,0.1547474386,0.0405467201,0.0053944109,0.0723299488,0.0621779142,0.054043904,0.0375868795,0.006140562,-0.0493902734,0.0460243706,0.2026486752,0.0434223709,0.0072331573,0.1567857947,0.0097698173,0.0337214805,0.1245735894,0.0414751181,-0.3410898294,0.0228269564,-0.2536955258,0.1195249649
